user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
8,89fe259f-467e-4f79-9,"Drums, Guitar, exasperated male vocal. Slow song, consistent drums line.",0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,876c1749-d348-48e6-a,Rock feeling song. Strong male vocals. Thematic song that could be a introduction to a show.,0.2,0.0,0.2,0.2,0.2,0.0,0.2,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,85c89132-e0ce-42d5-9,"Upbeat, lively instrumentals with driving drums, and a guitar part that leads into a male foreign voice.",0.0,0.25,0.375,0.0,0.0,0.25,0.125,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,8235499a-b4cf-4189-9,Male foreign beat that  fades out and comes back in. Feeling techno and cinematic. Strong and bold beat that drops out and comes back in.,0.125,0.25,0.125,0.0,0.125,0.25,0.125,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,788859af-9004-4587-b,"Upbeat slow, older style sound with piano violin and a driving bassline.",0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,6184d460-21d8-4a0c-b,"Upbeat, early 2000s pop feeling song. Features a female voice, bass, kick drums, and voice layering.",0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,31e86412-c270-4bcb-8,"Upbeat rock feeling instrumental with guitars on high drive, prevalent drums. Male vocal.",0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,42ef4a9a-164f-480e-9,"Slow, dark, and grungy song featuring a male voice, drums, guitar and bass.",0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,42f15631-a541-4b30-8,"Rock type song with a foreign male voice. Heavy percussion, guitar and bass. Strong vocals.",0.125,0.0,0.5,0.375,0.0,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
8,0244da5b-f3c0-49b4-b,RNB feeling song. Slow soulful female vocals. Groovy instrumental with a RNB beat and bass line.,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17.0,10.0,0.0,Daily or multiple times per week,No,
9,fa94bad4-6431-40a7-9,"This music is in a different language than English, sounds like Spanish. The song is upbeat and features some slight hip hop style in the lyrics.",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,f8439571-23e6-4c8a-9,"90s style hip hop song, slightly more upbeat and major focus on the lyrics and word play.",0.2,0.2,0.0,0.0,0.0,0.6,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,f190fc46-b387-4437-a,"The music features choir like vocals, and calmer lyrics, it is a kind of R&B style of song with slower lyrics yet has hints of hip hop.",0.4,0.2,0.2,0.0,0.0,0.2,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,e0d3ac24-3ea6-4a85-a,"This is slow music with simple instruments in ht ebackground, emphasis is on the singer and their vocal strengths as well as the lyrics.",0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,db477bec-7b99-4ca2-8,This music is very slow and features only one guitar as the instrument.,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,c03a69e7-7bcb-4c85-b,"This music is calmer and has more of a country style. It is a slower style, with lyrics, yet not too much word play.",0.2,0.2,0.0,0.0,0.0,0.2,0.4,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,be7b3ab7-8a50-4437-8,The music has a more modern and mellow beat. There are a combination of instruments and the lyrics fit the tune in the background almost exactly.,0.0,0.25,0.0,0.25,0.25,0.25,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,b63b2d28-ca13-4ae8-b,This music is instrumental and slow. It has very minimal vocals and focuses more on the instruments.,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,a0ca57ef-9516-411f-a,"There is an electronic produced sound, similar to what one would find in modern hip hop music, yet there are little to no vocals or lyrics, sounds more like an outro.",0.4,0.0,0.0,0.2,0.2,0.0,0.2,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,9c7e479a-5c4d-46d9-8,"This is a calm song with a simple piano and voice combination, the focus is heavily on the vocals of the singer, not much production.",0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,9a4d75e7-de00-4931-9,"90s style hip hop song, with a slow beat and major emphasis on the word play like classic hip hop.",0.4,0.0,0.0,0.0,0.0,0.6,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,924be17b-f5f1-4628-9,"The music starts off with a guitar sounding instrument, with lyrics that match. It is similar to a classic rock and roll song, not a modern one.",0.2,0.0,0.2,0.0,0.0,0.2,0.4,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,77056edb-735f-4b6c-a,"This sounds like the start of a classic rock and roll song, there is a guitar and drum in the background, and it is building up to the song.",0.25,0.0,0.5,0.0,0.0,0.25,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,523ab434-2e54-4441-9,"Slightly more modern hip hop song with heavy beat production and bass, however, the word play is much weaker compared to beat.",0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,54f0f9eb-f14f-4d8d-b,This is a quieter style of song with a focus on the singers abilities with minimal insturmental focus.,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,6067225b-504a-46e1-8,"Very up beat pop song, similar to a early 2010s classic pop song, major emphasis on technical production and loud vocals and intense beats.",0.25,0.125,0.125,0.25,0.0,0.25,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,3a357ba5-4c78-432d-8,"Song in a different language, sounds like an east asian language. It is a calmer and more vocally focused song, with minimal production in the background.",0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,3c41851f-03a5-464c-9,"The music combines a calmer beat with minimal lyrics, and has a more instrumental focus.",0.0,0.25,0.0,0.0,0.0,0.75,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,0c1cecb1-1601-43cc-8,"The music is upbeat and has a pop style of music, yet not modern pop. There is a slight hint of a rock and roll style as well.",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
9,122a5bd5-7657-4161-a,"This song is a more alternative style, with minimal lyrics and word play, the focus is more on the singular trumpet style instrument in the background.",0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,2.0,0.0,0.0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,84deb4de-d0fb-4e1d-a,"A soft, smooth jazz instrumental that evokes feelings of romance and makes you want to dance. It could be used in casio or movies or elevators.",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,e374a9d0-706d-4bf3-a,Rock song sounds very strong by a man screaming. Strong instrumentals,0.25,0.0,0.25,0.5,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,b7aa837e-a53b-4f8a-9,Funky music with fun beats. Sounds something like you can dance to. Some vocals. Dreamy-like.,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,b0f6dcc3-7aeb-4d48-9,Rap song sung by a man. Good beat and sounds good,0.25,0.0,0.25,0.25,0.0,0.25,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,97674f07-7bc3-404e-9,"A rock song with drums and guitar, sung by a guy with very strong vocals.",0.2,0.0,0.6,0.2,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,96382602-5e97-430f-9,Epic instrumental that evokes strong emotions. Feels like a movie soundtrack.,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,9481c38d-df7b-42cc-b,epic song with drums and evoking emotions. Sounds like a soundtrack,0.0,0.5,0.25,0.0,0.25,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,91f9b933-c02b-47df-9,Song sung by a woman. Sounds sad and nice. Sounds good,0.0,0.25,0.25,0.5,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,82297794-bd7d-4718-9,An epic music that sounds like a movie soundtrack. It evokes emotional and strong feelings.,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,77c467d4-d021-4b6e-b,Country song sung by man. Makes you feel sad and nostalgic,0.25,0.5,0.25,0.0,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,566f7399-846c-4579-a,Jazzy song sung by a man. Very romantic sounding and pleasant,0.25,0.25,0.25,0.25,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,5de9f530-88d9-44a5-9,City pop like music that makes you want to dance. Sung by a female with sweet vocals.,0.25,0.0,0.25,0.25,0.25,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,6dfa3eea-e6cf-46fb-a,Rock song sung by a guy. Sounds sad and romantic,0.25,0.5,0.25,0.0,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,6fdab3ec-7a58-4272-8,Almost sad dreamy like song sung by a guy who sounds like he is dying.,0.0,0.25,0.25,0.5,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,325c3403-d7f7-4fa0-8,Epic song sung by a couple of people. It feels hopeful.,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,33858c28-6c40-43d6-9,"Movie soundtrack that evokes emotional feelings and feels very good to hear,",0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,34c793a1-0af4-469e-9,French song sung my a woman. Sounds sad and emotional.,0.0,0.5,0.25,0.0,0.0,0.0,0.25,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,4ae99a8d-f134-4966-a,Song sung by a man. Guitar and it gets happier and more upbeat.,0.0,0.25,0.5,0.0,0.0,0.25,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,4e733c89-a6a1-4094-8,An emotional song sung by a female who has soft vocals. Sounds pleasing to the ear.,0.0,0.25,0.25,0.5,0.0,0.0,0.0,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
10,1acbac5c-f315-45df-8,Song sung by a girl . Girl has really good vocals and song about girls.,0.0,0.0,0.25,0.25,0.0,0.0,0.5,18 - 24,Woman / Female,Moderately Proficient,No,Bengali,0.0,0.0,,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
11,e7de29c9-e9dd-4a06-a,"The music consists of keyboard instrumentals, and the singer isn't really singing or rapping. It kind of sounds like slam poetry being delivered over some calming instrumentals.",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,e0cf5438-5034-4112-8,"This is very relaxing music that I could imagine softly being played in a waiting room at a spa. Male singer, RNB, singing a love song",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,bea4ed25-c74b-4eca-b,"Upbeat, fun K-pop song with a female singer. The song has a very nice flow, and I would visualize this to have corresponding choreography. It sounds like something that could be played at the beginning of a slice-of-life k-drama.",0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,af092e6b-dce4-4354-8,"This sounds like a theater song, as it sounds like it is sung in a rather untraditional manner. Sung by a male, the music sounds like this would be a song towards the exposition. He is singing about burdens, and context.",0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,a5ac307b-e75d-47b1-9,"Hyperpop music with a british rapper. This sounds like it could be a soundcloud debut song, the music is very robotic-like.",0.25,0.0,0.25,0.25,0.0,0.0,0.25,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,a0c69d90-4070-4bb7-b,"The music sounds like it would be in the background of an 80s video game, but the singer is very 2020s, and reminds me of Charli XCX.",0.0,0.0,0.2,0.0,0.4,0.0,0.4,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,9a12553b-7ae1-4e35-9,The lyrics sound like they apply to a teenage boy who loves video games. The music sounds like something that would be played in the background of an infomercial.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,858415cc-1335-476e-a,"Male, bass singer who starts to sing late into the clip. The music is very upbeat, jazzy, and funky",0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,81a13b0e-aa23-4618-9,"Very upbeat music, it sounds like Ariana Grande, or something that could have been written/sung by her. It sounds like a song that would have been popular in 2016, very inspiring lyrics.",0.0,0.4,0.0,0.0,0.0,0.0,0.6,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,8138a78a-f4ba-4f69-b,"Classical music that is very centered around piano and violins, but there is also guitar instrumentals as well. Could be music that is being performed by an orchestra.",0.2,0.0,0.8,0.0,0.0,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,517bf045-71e3-4661-b,"Very mysterious, uses a lot of analogies and metaphors in the song. Male rapper, talks a lot about animals/rodents in the song. The music sounds very eerie",0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,5583d3b7-8692-4c18-8,"The music is describing an animal trio, and the song definitely sounds like it is in a musical or a kids TV show. The music is suspenseful, dramatic, and has piano instrumentals.",0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,56ea63b7-77b6-401b-a,A british rapper who is rapping over very dramatic music. The music sounds like it would be used in a very dramatic roast rap battle on YouTube.,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,583280dc-ce99-4a35-a,"The audio has a lot of saxophone trills. The music is calming, and sounds like it could be from the 80s or 90s.",0.0,0.25,0.25,0.0,0.0,0.25,0.25,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,5d465d7f-d93d-47f3-9,"Light, airy piano music. It reminds me of a musical piece that a student learning the piano would preform. There is also some stone/carriage sounding noise in the middle.",0.0,0.0,0.2,0.6,0.0,0.0,0.2,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,754ad4a8-b85d-430a-8,"Relaxing male singer. The audio uses a lot of repetitive sounds/words, which is helpful for distinguishing it from other sounds.",0.0,0.25,0.25,0.0,0.0,0.5,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,0825d51f-0845-4009-a,"Calming female singer, and I think the song could be classified as a ballad. The music is very calming, and made up of soft instrumentals.",0.25,0.25,0.25,0.25,0.0,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,168acd2c-563d-4357-b,"Very laid-back, reminds me of music that would be played in a jazz lounge. The music consists of a synthesizer and a tuba, for the most part.",0.2,0.2,0.4,0.0,0.2,0.0,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,16aa7d0d-3f35-4612-a,"A country song that sounds like it was written by Taylor Swift very early in her career. The singer is definitely young, and it has a very pleasant upbeat vibe to it.",0.2,0.2,0.2,0.0,0.0,0.2,0.2,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
11,27f40db1-6caa-4c04-a,"Hip-hop, male singer, the music consists of electric guitar and drums. The rythym is steady and and very consistent.",0.16666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Urdu,3.0,0.0,0.0,I have heard of them but do not use them regularly,No,
12,ec9f0bca-7956-4fa4-8,Upbeat music being sung by a female in a foreign language with a happy vibe,0.0,0.5,0.25,0.0,0.0,0.0,0.25,,,,,,,,,,,
12,e89bff81-fa30-4d94-8,Jazz music with a good beat and slow older melodic singing,0.2,0.0,0.0,0.2,0.0,0.6,0.0,,,,,,,,,,,
12,e66caf62-70ce-418a-8,Jazz rap beat with a rapping lyrical aspect with a good steady beat,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,
12,a6971245-b52e-472d-a,Upbeat but steady music snippet with deep vocals and simple lyrics,0.0,0.25,0.25,0.0,0.0,0.25,0.25,,,,,,,,,,,
12,8760d63e-0eab-4d6e-9,upbeat sunny music with a steady beat and country-esque lyrics and singing,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,
12,8395a570-7ed2-4c0c-a,Dance club music with a futuristic vibe and a male singing lyrics,0.25,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,,,,,
12,813d9197-3774-4fbd-9,constant beat music with foreign language lyrics and a steady singing,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,
12,7a83cea8-c6f4-4944-8,Upbeat music that is probably Pop with a fast beat and female singing,0.25,0.25,0.25,0.0,0.0,0.25,0.0,,,,,,,,,,,
12,7a6c8429-fbc7-4e0e-b,This is a fast and upbeat snippet with agressive singing and lyrics,0.0,0.4,0.2,0.0,0.0,0.2,0.2,,,,,,,,,,,
12,6045b0b6-6270-465c-9,nice musical snippet with a jazz instruments and a relaxing tone,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
12,2eb94ad9-fe4a-4c6e-9,Slow steady beat music with a relaxing vibe and spoken poetry esque lyrics,0.0,0.25,0.0,0.0,0.0,0.5,0.25,,,,,,,,,,,
12,45b5e210-3659-4726-9,punk rop music with loud drums and agressive singing and childish lyrics,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,,,,,,,,,,,
12,4ad18a9e-43ea-4de2-b,fast and upbeat music with a man singing and dancing vibes,0.0,0.25,0.25,0.0,0.25,0.25,0.0,,,,,,,,,,,
12,01d43ee2-c6ff-4b66-a,simple and slower melodical song with a good beat and a woman singing,0.0,0.0,0.2,0.0,0.0,0.8,0.0,,,,,,,,,,,
12,024669e0-0876-403e-8,slow and melodic song with good vocals and a romantic vibe,0.0,0.25,0.25,0.0,0.0,0.5,0.0,,,,,,,,,,,
12,1fcc61c5-7033-469e-9,Interesting beats but steady music with little to no lyrics,0.0,0.0,0.0,0.25,0.0,0.75,0.0,,,,,,,,,,,
13,fb21d861-9397-4126-8,piano or keyboard with some hard guitar strums mixed with drums,0.0,0.0,0.8,0.2,0.0,0.0,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
13,c21d9593-e7e4-41fe-b,"Hard Metal, something you would see in a basement of something that's scary",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
13,bc812733-b45b-4d2b-9,"I'm not a fan, not my taste, i like the guitar in the back, but not a fan of the mixing",0.0,0.0,1.0,0.0,0.0,0.0,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
13,a0ca57ef-9516-411f-a,"not a bad melody, was waiting for a beat or someting to drop but it never came",0.0,0.0,0.0,0.0,0.0,1.0,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
13,9a496feb-6a67-4f22-a,"I can't understand the lyrics, if I did i'd probably enjoy it more but still a good song I like the flow and guitar",0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
13,91f9b933-c02b-47df-9,"slower country/pop song, could be put in a early 2000s disney movie",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0.0,0.0,0.0,Daily or multiple times per week,No,
